Customer ID,frequency,recency_x,T,monetary_value,CLV_BGNBD,Units Sold,Children,Income_Avg,Revenue,CLV_XGBoost,CLV_LightGBM,CLV_CatBoost,recency_y,Segment,expected_orders_90D,expected_aov,expected_revenue_90D
7051,14.0,651.0,659.0,15.249285714285714,24.462893555490133,73,4,40000.0,219.07999999999998,24.46043,25.334304787683667,24.146376832497126,651.0,2,1.6263212362198889,15.343245634172984,24.95304620739362
7052,1.0,259.0,588.0,15.54,2.2004075603881628,6,0,100000.0,25.6,2.1616895,2.2681696843282433,2.2157430177170383,259.0,0,0.13467540134416375,16.665670413684648,2.2444558516325355
7055,4.0,66.0,315.0,15.665,6.1615082908046865,20,3,140000.0,70.16,7.2492695,7.134875533715832,7.690840612991895,66.0,1,0.3935051104314226,15.971327231865796,6.284798886111737
7056,7.0,492.0,697.0,12.9,9.183316343000103,35,1,20000.0,104.28,9.249677,9.265608622555668,9.67192937369536,492.0,1,0.7132532208477848,13.133225376545816,9.367315299941165
7059,5.0,518.0,646.0,13.502,8.212059484269112,27,2,120000.0,86.78,8.21846,8.087354503998988,8.559931614822737,518.0,1,0.6065972498566785,13.809117374796855,8.376572622499848
7060,1.0,396.0,698.0,2.19,0.6263544011770672,7,3,60000.0,17.67,0.6253094,0.6007562923668864,0.5683973442868817,396.0,0,0.12800995783408922,4.990991351584544,0.6388965924666414
7061,0.0,0.0,232.0,0.0,,4,2,40000.0,9.54,0.94352424,1.0468420838258967,0.9032234975315738,0.0,0,0.170483229287286,24.510042505126265,4.178551196242567
7063,9.0,275.0,365.0,12.963333333333331,20.163989550084583,44,4,120000.0,137.19,20.168934,20.216928551777308,20.613112094805313,275.0,2,1.5647290584505695,13.144550278667591,20.56765978129571
7065,6.0,510.0,644.0,14.030000000000001,9.967052817333522,31,4,120000.0,99.86,10.016341,10.222163970576498,10.067543414682861,510.0,1,0.7122155793098781,14.27479369057907,10.166730457864766
7066,0.0,0.0,647.0,0.0,,3,1,60000.0,2.21,0.06297896,0.16403487145985018,0.2058993039223882,0.0,0,0.08216840608906313,24.510042505126265,2.0139511258214133
7068,0.0,0.0,315.0,0.0,,4,2,60000.0,15.31,0.5721326,0.6460867560759114,0.6286182525946593,0.0,0,0.14029635559893586,24.510042505126265,3.438669639044227
7069,4.0,182.0,254.0,13.2525,13.049423082831696,20,3,140000.0,61.769999999999996,13.053723,13.390906989840778,12.958050615171175,182.0,1,0.9756685072714855,13.642378491958436,13.310439058881705
7072,11.0,484.0,603.0,13.076363636363636,16.799811264511174,53,2,100000.0,153.7,16.802647,16.927254770359585,16.697220540914323,484.0,2,1.2958934815130787,13.223600793518914,17.136378070452334
7074,2.0,151.0,305.0,8.51,4.12107643609751,10,1,80000.0,20.240000000000002,4.081487,3.8764290250417073,3.9848737012114923,151.0,1,0.4387264178643499,9.581150848712493,4.203503990873608
7075,2.0,418.0,715.0,18.275,4.21827866173361,12,3,100000.0,58.08,4.2168064,4.124433991606679,4.154953800425407,418.0,1,0.23018818191476265,18.692415833050735,4.302773216204672
7076,0.0,0.0,589.0,0.0,,5,3,20000.0,33.23,0.1180947,0.13077040255182437,0.41890863057898553,0.0,0,0.0885770101354541,24.510042505126265,2.17102628339698
7079,0.0,0.0,117.0,0.0,,4,4,40000.0,5.38,2.1917312,2.1401618599656542,1.9805263816881862,0.0,0,0.24305299808713618,24.510042505126265,5.95723931411408
7081,0.0,0.0,589.0,0.0,,3,2,60000.0,9.18,0.124012485,0.15474979357193364,0.22594601785335833,0.0,0,0.0885770101354541,24.510042505126265,2.17102628339698
7085,1.0,308.0,355.0,8.9,2.649533114356111,8,3,40000.0,15.68,2.6609077,2.5528322864712343,2.7608592991750855,308.0,0,0.24887504850213985,10.858938655456582,2.702518884558518
7087,0.0,0.0,76.0,0.0,,4,4,20000.0,4.96,2.788843,2.4843743843962622,2.45905544864398,0.0,0,0.2866545328862259,24.510042505126265,7.025914785328511
7095,0.0,0.0,460.0,0.0,,2,3,60000.0,12.05,0.33341393,0.28998547449263523,0.2940660719051671,0.0,0,0.10717224164995082,24.510042505126265,2.626796198209958
7097,1.0,3.0,232.0,25.83,5.047126979048114,8,4,40000.0,30.869999999999997,5.2822776,5.186953291998238,4.949532939477599,3.0,1,0.20058803870025035,25.66435562334832,5.147962758993181
7099,1.0,403.0,561.0,12.44,2.2831710237506613,7,5,140000.0,17.42,2.2963433,2.364050711314396,2.3175996851945517,403.0,0,0.16688806205148932,13.954696249451665,2.3288722135881748
7101,0.0,0.0,13.0,0.0,,6,1,60000.0,9.58,4.5790844,3.1699375073915523,3.8789783446757364,0.0,0,,24.510042505126265,
7103,1.0,150.0,528.0,10.05,1.4476555833143872,7,3,120000.0,17.34,1.4472833,1.320100192300666,1.3690940231479738,150.0,0,0.12445649861584022,11.864622619607527,1.4766293886346509
7104,2.0,235.0,259.0,3.5250000000000004,2.676002588374451,10,4,40000.0,25.77,2.6482563,2.7828140823861642,2.854781295149672,235.0,0,0.5536663894784949,4.929880398438439,2.7295090807642146
7105,0.0,0.0,651.0,0.0,,5,0,40000.0,24.64,-0.021882562,0.14472618261415524,0.20253608725666616,0.0,0,0.08176046977476546,24.510042505126265,2.0039525894185926
7106,1.0,31.0,464.0,8.88,0.9788351609082147,7,0,40000.0,29.4,0.96721107,0.8796085103606879,0.93459664295853,31.0,0,0.0920929493633038,10.841448499558304,0.9984209676946888
7107,2.0,145.0,269.0,23.73,11.453257719971198,13,4,40000.0,53.14,11.42662,11.625033518189634,11.00546561880065,145.0,1,0.4912191422517163,23.782221310732776,11.682282353098643
7109,2.0,445.0,681.0,14.5,3.713949895988821,14,3,60000.0,40.629999999999995,3.7833908,3.7872927633778413,3.720627075016655,445.0,0,0.24972329650900013,15.170139815039793,3.7883373231141704
7110,4.0,95.0,227.0,7.7225,7.3093389067263566,17,3,40000.0,52.73,7.3210764,7.156747480304988,7.486694323090475,95.0,1,0.8978327813891408,8.30389702804643,7.455510965059947
7112,2.0,387.0,461.0,6.8,2.8521127812485942,11,2,20000.0,26.63,2.8749835,2.8274848087756865,2.858227776177314,387.0,0,0.36430476478641177,7.985629791547271,2.909202982880991
7113,2.0,118.0,326.0,11.43,4.567516655843299,15,1,80000.0,35.9,4.5673575,4.548583551162629,4.602762265067366,118.0,1,0.3785967708509514,12.305666338140826,4.658885538789368
7116,0.0,0.0,86.0,0.0,,3,2,40000.0,5.3,2.7939909,2.511985285527335,2.455666514357319,0.0,0,0.2746301690233849,24.510042505126265,6.731197115953174
7117,1.0,244.0,586.0,13.88,1.9692626810009837,11,4,100000.0,19.91,1.9628588,2.029335584332169,1.9817132955316232,244.0,0,0.13202874140962137,15.21398747412763,2.0086836180308154
7120,0.0,0.0,388.0,0.0,,5,4,20000.0,17.94,0.43162516,0.35507353585470175,0.4553536165070078,0.0,0,0.12140219044148998,24.510042505126265,2.975572847936353
7121,5.0,180.0,308.0,18.124000000000002,17.293009472025986,26,4,80000.0,97.35,17.2859,17.210652695160565,16.870406015322065,180.0,2,0.9637686833562437,18.302166518579686,17.63905492817827
7123,0.0,0.0,509.0,0.0,,3,5,20000.0,7.18,0.3705473,0.28605206720818777,0.21241449383557232,0.0,0,0.09925641727660427,24.510042505126265,2.4327790063561197
7124,2.0,335.0,428.0,12.565,4.980938567794348,11,1,,31.4,,,,335.0,1,0.3801533148825288,13.36468177666862,5.0806280797507
7127,1.0,13.0,287.0,23.82,3.854953630827214,9,5,80000.0,27.23,3.8392074,3.8300701288950014,3.7107608292353813,13.0,0,0.16447382322764306,23.906594955571453,3.9320090726975225
7128,2.0,79.0,309.0,19.134999999999998,6.766719416771216,10,2,40000.0,50.400000000000006,6.7267475,6.430560296372432,6.768149222946406,79.0,1,0.35404581857308565,19.494841627882366,6.9020671620962775
7129,2.0,301.0,365.0,11.145,5.097470680876101,15,5,20000.0,29.009999999999998,4.686324,5.104805433945675,5.241020024039609,301.0,1,0.4318581725442614,12.039746161946622,5.1994627753950535
7131,2.0,165.0,381.0,19.169999999999998,6.74716228572257,10,2,120000.0,41.699999999999996,6.739913,6.613852945274041,6.216309481987989,165.0,1,0.35243494338914844,19.527498491625515,6.88217282542772
7132,4.0,543.0,645.0,14.305,7.254299278533353,27,1,60000.0,67.89999999999999,7.2625356,7.322525187165148,7.318219659633657,543.0,1,0.5048029580871853,14.658427631337709,7.399617629206209
7133,1.0,449.0,585.0,2.81,0.892502090035836,4,2,40000.0,4.68,0.8927524,0.7972812036975669,0.949751210640505,449.0,0,0.1645287577881799,5.53318618443114,0.9103682495351745
7134,12.0,251.0,291.0,15.193333333333333,37.84481819515732,53,5,40000.0,192.04,37.846504,36.79158872463463,37.702025770943855,251.0,2,2.522455340772306,15.30342937721803,38.602217164695425
7139,1.0,6.0,155.0,19.08,5.927343457427585,9,5,100000.0,23.169999999999998,5.925875,5.8824319055927194,6.1575012458003595,6.0,1,0.3059319946796266,19.76142800767973,6.045653088107299
7140,2.0,241.0,340.0,13.085,5.9931161843720595,9,0,60000.0,48.87,5.810227,5.973847799838093,6.387145187552671,241.0,1,0.4413769075580012,13.849869466566817,6.113012555235246
7141,2.0,334.0,457.0,21.455,7.563647570375584,13,3,40000.0,48.04,7.6017632,7.540966836302144,7.2771864730722955,334.0,1,0.35619642290508546,21.659525167428164,7.715045386460584
7146,3.0,187.0,246.0,7.663333333333334,6.488775082494459,15,2,140000.0,37.95,6.541484,6.3516324529535755,6.721036509943959,187.0,1,0.7848952318704726,8.432383421749016,6.618537541034423
7147,0.0,0.0,210.0,0.0,,2,0,40000.0,14.2,1.0144048,1.0465908579660537,0.9495175088204855,0.0,0,0.18080105912566521,24.510042505126265,4.431441644141901
7148,0.0,0.0,263.0,0.0,,4,5,20000.0,14.63,0.6472108,0.7754050891593444,0.56567225074253,0.0,0,0.15779861483005292,24.510042505126265,3.867650756734645
7149,9.0,692.0,708.0,12.124444444444444,12.153031856810786,44,4,20000.0,111.75,12.136707,11.799358308118236,12.063068368995825,692.0,1,1.0063089225598605,12.318827122080222,12.396545648421736
7151,0.0,0.0,693.0,0.0,,4,4,80000.0,17.18,0.06774351,0.16596150469094043,0.17751785990466207,0.0,0,0.07770971940832153,24.510042505126265,1.904668525759396
7152,8.0,311.0,334.0,11.811250000000001,18.77964146835116,33,1,140000.0,98.69,18.736246,18.363998290676918,18.19753701469457,311.0,2,1.591649546169414,12.035021293049764,19.15553617922189
7153,3.0,384.0,435.0,9.916666666666666,5.608609828497944,14,3,20000.0,41.18,5.5873485,5.664422732447723,5.529465014498511,384.0,1,0.5405806882796005,10.582852380707589,5.720885623924317
7154,0.0,0.0,561.0,0.0,,6,5,60000.0,13.68,0.26009426,0.16603061082866807,0.2181322280373008,0.0,0,0.09204292993256882,24.510042505126265,2.2559761249436203
7155,2.0,29.0,311.0,18.155,4.752377587713813,15,5,120000.0,41.43,4.7079372,4.406965873714517,4.723485673487605,29.0,1,0.26088904558661274,18.58044944307423,4.847435721773946
7158,4.0,240.0,340.0,28.21,21.856357489681066,23,4,60000.0,148.24,21.85863,22.303874057499943,21.94484797785502,240.0,2,0.7938846036038825,28.081860679384086,22.293756833912287
7164,0.0,0.0,209.0,0.0,,6,2,60000.0,19.44,0.8891664,1.0693987552807114,0.9326600601842809,0.0,0,0.18129989362377114,24.510042505126265,4.443668098893501
7166,2.0,44.0,159.0,23.035,14.205470147424357,15,0,80000.0,68.93,14.209172,14.469497389886744,14.655383830196701,44.0,2,0.6263240335557853,23.13374930211884,14.489223174171403
7169,0.0,0.0,79.0,0.0,,4,4,60000.0,7.59,2.862235,2.268521746417957,2.4644149791106997,0.0,0,0.28293745252749425,24.510042505126265,6.934808987741029
7171,10.0,649.0,689.0,12.76,14.321958330818392,37,3,40000.0,140.71,14.284248,14.32035871495279,13.966077613361582,649.0,2,1.130177033156172,12.926228181299239,14.608926215840475
7173,0.0,0.0,75.0,0.0,,1,5,60000.0,2.67,2.942567,2.226196469142293,2.460585700701659,0.0,0,0.2879154912006713,24.510042505126265,7.05682092721276
7175,0.0,0.0,347.0,0.0,,3,4,,2.71,,,,0.0,0,0.13133513331404104,24.510042505126265,3.21902969994357
7176,2.0,274.0,380.0,14.14,5.939536994372418,13,4,40000.0,45.66,6.815904,6.372860252117311,6.021414023644306,274.0,1,0.40840556246945525,14.834240645110272,6.058386394473516
7178,0.0,0.0,700.0,0.0,,4,1,80000.0,30.46,0.034884825,0.028681417493076115,0.2555531818942933,0.0,0,0.07707332225707081,24.510042505126265,1.8890704045320996
7180,0.0,0.0,341.0,0.0,,6,4,120000.0,13.9,0.6140125,0.6064557197526622,0.5682554294666913,0.0,0,0.13292695779876879,24.510042505126265,3.258045385724948
7181,1.0,8.0,392.0,14.46,1.5802991496273882,6,1,60000.0,24.770000000000003,1.7056462,1.9045480890956992,1.4738743426910572,8.0,0,0.10253089550764674,15.721201995177676,1.6119089190221698
7182,8.0,526.0,637.0,13.55375,12.73694762074776,33,1,20000.0,115.33000000000001,12.703833,12.519657334546466,12.147941356178249,526.0,1,0.9451007145193283,13.74681589503796,12.992125524766037
7185,2.0,132.0,222.0,21.215,11.995191719215319,11,2,20000.0,64.09,12.032713,12.416522481916891,12.36336443160813,132.0,1,0.5707777547762338,21.435592387475154,12.234959295221598
7189,2.0,468.0,683.0,14.63,3.7900956482415245,13,4,60000.0,31.720000000000002,3.7420785,3.75240583457253,3.756007813151885,468.0,0,0.2528217981783427,15.291436737514342,3.8660085327087463
7190,6.0,423.0,663.0,13.958333333333334,8.483986524895212,28,2,60000.0,91.48,8.475936,8.371735521819177,8.727274980425902,423.0,1,0.6092277448440175,14.204801019777996,8.653958891237348
7193,1.0,288.0,432.0,7.96,1.9772512418530643,8,1,140000.0,13.09,2.0229926,1.9534692095498447,2.021778852285066,288.0,0,0.20093940403246358,10.036901328237548,2.016808971228695
7195,0.0,0.0,189.0,0.0,,3,1,140000.0,3.15,1.2055181,1.4220104942247382,1.188406328507484,0.0,0,0.19189035034287644,24.510042505126265,4.703240643227471
7201,1.0,3.0,199.0,14.34,3.63392858935796,11,1,40000.0,33.370000000000005,3.6525915,3.4478820849612406,3.796776417185961,3.0,0,0.23734901221494042,15.616261059788009,3.7065041370313225
7202,0.0,0.0,538.0,0.0,,4,2,80000.0,16.8,0.2310049,0.16822518538108674,0.26765910816838634,0.0,0,0.095099776641943,24.510042505126265,2.3308995677220365
7203,2.0,139.0,591.0,16.125,2.7062608142809594,16,4,40000.0,37.21,2.7831345,2.8958390230731776,2.791521705088685,139.0,0,0.1654318269269791,16.686351345971655,2.7604535879095478
7204,2.0,457.0,613.0,13.32,3.905556467404006,11,1,20000.0,36.6,3.941028,3.837206536958059,3.932301014574296,457.0,0,0.2831566340404268,14.069136980270809,3.9837694711871765
7206,3.0,444.0,671.0,31.64333333333333,10.905976245474733,17,1,140000.0,107.88,10.896697,10.452595432842495,10.638577192348794,444.0,1,0.35521252962661176,31.317699532322948,11.12443927296259
7207,0.0,0.0,90.0,0.0,,5,3,60000.0,22.5,2.6941826,2.3205142859914116,2.2992642249865534,0.0,0,0.2700997271742443,24.510042505126265,6.620155793663735
7209,1.0,280.0,350.0,3.39,1.460932833098037,9,0,40000.0,26.45,1.4582038,1.4853730845994382,1.51498075703266,280.0,0,0.24669686063402346,6.040400705481183,1.4901478910137484
7213,2.0,129.0,197.0,11.055,7.326546447470635,10,4,20000.0,30.590000000000003,7.3143096,7.357365672299168,7.034462421480102,129.0,1,0.6250502677160789,11.955771369464243,7.472958095235856
7215,1.0,45.0,400.0,4.64,0.8743807275098169,8,3,60000.0,38.02,0.8668728,0.7726698276748979,0.7894731334141492,45.0,0,0.1250251275163737,7.133535449123514,0.8918711791692395
7216,0.0,0.0,316.0,0.0,,6,4,140000.0,19.92,0.6939511,0.6368701987205864,0.6024026478439186,0.0,0,0.13999781208601997,24.510042505126265,3.431352324853029
7218,1.0,18.0,58.0,7.63,5.529235171077241,7,2,60000.0,17.69,5.566828,5.5563525927497315,5.863529196691524,18.0,1,0.5784978523413504,9.748313755915973,5.6393785717470335
7220,4.0,169.0,324.0,10.0775,7.660503117479779,22,2,,59.18000000000001,,,,169.0,1,0.7387299588806335,10.577337145137347,7.81379583429391
7221,6.0,105.0,165.0,10.858333333333334,19.443764583161723,28,2,40000.0,85.9,19.45001,19.264007788047227,19.25595456340325,105.0,2,1.7743645241074073,11.177211073499048,19.832446807277183
7223,1.0,464.0,744.0,8.35,1.2769921326817968,9,2,40000.0,35.73,1.2555178,1.2955322496690918,1.1022213815542514,464.0,0,0.1255126696577997,10.377959368253954,1.3025653859097261
7224,0.0,0.0,311.0,0.0,,4,2,60000.0,3.54,0.6201456,0.6460867560759114,0.5913954324229733,0.0,0,0.1415033962266603,24.510042505126265,3.4682542561351677
7227,1.0,5.0,141.0,17.52,5.949061489991221,6,4,60000.0,21.71,5.973406,6.093193092491799,6.213582556535539,5.0,1,0.3298208495333448,18.397195847614103,6.067778763491407
7231,2.0,44.0,122.0,12.184999999999999,9.706864644297259,12,3,140000.0,33.839999999999996,9.294629,10.173343559546597,9.57364370847558,44.0,1,0.7609963918746855,13.010121541743013,9.900655551117554
7232,1.0,281.0,432.0,22.95,4.5272356535876925,8,3,80000.0,30.39,4.5283213,4.6231789483602785,4.716675323653966,281.0,1,0.19950983797498495,23.145773173996393,4.617809455749773
7234,6.0,674.0,677.0,11.185,8.09762428866774,33,4,40000.0,108.64,8.08795,8.732058510048581,8.509178393080568,674.0,1,0.7184831643389767,11.49624743342952,8.259860233994281
7236,1.0,153.0,629.0,29.6,2.756665524009189,9,5,20000.0,36.58,2.7759159,2.9642574564597415,2.775314079438072,153.0,0,0.09709027247077721,28.961250010173597,2.811855654582054
7237,0.0,0.0,132.0,0.0,,2,0,60000.0,7.62,1.9424841,2.0821718682569332,1.7432282002013029,0.0,0,0.23025342227662585,24.510042505126265,5.643521166950887
7238,0.0,0.0,238.0,0.0,,3,5,20000.0,14.79,0.681172,1.0045213196332203,0.8652770999354606,0.0,0,0.167871028216588,24.510042505126265,4.114526036967822
7239,8.0,240.0,326.0,9.723749999999999,14.87741057235174,39,4,40000.0,80.28,13.360584,13.338913364990704,14.067691407319767,240.0,2,1.5199039591036436,9.98430609554597,15.175186363522961
7240,0.0,0.0,359.0,0.0,,3,4,60000.0,2.75,0.5711465,0.35636577961737553,0.5770645101557905,0.0,0,0.12826335965577032,24.510042505126265,3.143740397013228
7241,7.0,579.0,655.0,14.28857142857143,11.851160751779116,46,4,60000.0,125.65,12.166947,12.941376582033138,13.22605710459715,579.0,1,0.8340469552059229,14.49390284227031,12.088595534646023
7242,1.0,13.0,345.0,41.3,4.928950048299873,13,3,40000.0,76.58,4.934844,5.046353772469822,4.836350375516715,13.0,1,0.12827583851035004,39.192991210665824,5.027513811276938
7243,0.0,0.0,38.0,0.0,,2,3,80000.0,3.2,4.611767,3.05652258583207,3.8277867821234848,0.0,0,0.3439641304741128,24.510042505126265,8.4305754581593
7245,1.0,6.0,331.0,4.13,0.8505981684950148,9,1,80000.0,10.27,0.83585775,0.9758157276960768,0.8544641567019529,6.0,0,0.1297347619837587,6.687536473717443,0.8676059526754374
7246,1.0,463.0,496.0,26.64,5.106527819706615,8,1,40000.0,44.86,5.1378407,5.174197008825428,5.028152218202895,463.0,1,0.19750415522832637,26.372706937228557,5.2087192047215485
7247,1.0,339.0,592.0,7.28,1.3703135411984566,10,2,40000.0,29.740000000000002,1.3704004,1.3347789291523946,1.4010319109043285,339.0,0,0.1480311588142763,9.442236027696119,1.3977451409777657
7250,2.0,162.0,669.0,10.955,1.6867320869607494,15,4,40000.0,43.03,1.8565382,1.8596080088037439,1.609578131408857,162.0,0,0.1450385695912537,11.86246604448382,1.7205151069167506
7252,0.0,0.0,178.0,0.0,,3,1,40000.0,13.63,1.4508252,1.4485928824217325,1.302667970920262,0.0,0,0.19826183774726117,24.510042505126265,4.859406070329818
7255,0.0,0.0,594.0,0.0,,4,0,40000.0,8.75,0.12596004,0.15745184302266846,0.22716850993508686,0.0,0,0.08798540148985995,24.510042505126265,2.156525930347067
7257,1.0,10.0,563.0,18.4,1.0665829536128815,11,0,20000.0,34.28,1.0554576,1.131714952968395,0.914979395521847,10.0,0,0.05676140576909306,19.166762707138304,1.087932395299798
7261,11.0,227.0,311.0,12.496363636363638,25.433266509514763,52,1,40000.0,141.46,24.058668,25.607814860795145,23.804095892232134,227.0,2,2.050602547252337,12.651069741364159,25.942315837108307
7262,5.0,519.0,685.0,14.484,8.203878377197977,22,2,60000.0,80.33,8.188464,8.327972445030165,7.951133868184642,519.0,1,0.5668110480127063,14.763720200239248,8.36823971926397
7263,2.0,494.0,714.0,12.965,3.289007351083064,12,3,20000.0,46.2,3.6712809,3.543669773265708,3.4127043425424257,494.0,0,0.24420669717390014,13.737903076590309,3.3548879364292805
7266,2.0,61.0,665.0,7.77,0.6305235303726521,16,2,40000.0,21.17,0.61737925,0.8693891997218594,0.6516052780545509,61.0,0,0.07233992761502972,8.890691443857367,0.6431519754962061
7267,0.0,0.0,353.0,0.0,,5,4,40000.0,25.6,0.5434632,0.3410440648636782,0.5691804036420898,0.0,0,0.1297810432512316,24.510042505126265,3.1809388864473167
7268,1.0,472.0,672.0,11.04,1.7811538421775155,10,3,40000.0,21.619999999999997,1.8074859,1.8699492134649993,1.7293999601429997,472.0,0,0.14271505422955488,12.730385336572255,1.8168176336720396
7269,2.0,400.0,508.0,8.45,3.11462298495663,14,5,40000.0,27.84,3.1474652,2.9664264096999946,3.0940118692658087,400.0,0,0.3335351333132341,9.525167653724239,3.1769780632158193
7274,3.0,553.0,624.0,9.4,4.035411872376053,17,4,60000.0,57.72,4.0725765,3.9887865884787472,4.130872867641163,553.0,1,0.4079615842625296,10.089771480354662,4.116239157972377
7275,0.0,0.0,569.0,0.0,,6,1,40000.0,34.68,0.20959386,0.15746270812627708,0.3656942667570364,0.0,0,0.09102527264710811,24.510042505126265,2.231033301621327
7276,4.0,633.0,688.0,14.219999999999999,6.958871010169169,20,0,60000.0,66.53,6.928711,6.873723286331818,6.722138221124919,633.0,1,0.48697187814418785,14.576371406304704,7.098282960255438
7279,2.0,175.0,357.0,18.27,7.092402600231064,10,3,140000.0,42.42,7.095718,6.871165434597951,6.99172493290095,175.0,1,0.38711476207939305,18.687750566801714,7.234304114466489
7281,4.0,583.0,695.0,16.6925,7.886668107385676,18,2,80000.0,69.08,7.8942876,7.74572316107185,7.5955059677811185,583.0,1,0.4742412567161099,16.963242187411836,8.044669292937922
7282,4.0,259.0,459.0,19.73,11.202951896406518,20,3,40000.0,99.71,11.201766,11.009159346008753,10.93093977379933,259.0,1,0.5743627587606605,19.895545523150123,11.427260413724811
7283,3.0,568.0,616.0,13.25,5.600669647178785,18,3,40000.0,44.65,5.5614653,5.560512699118414,5.630788453610238,568.0,1,0.41505653501579737,13.764019479758733,5.712846233158598
7286,2.0,44.0,301.0,14.75,4.6213382731406805,11,3,20000.0,44.16,4.7012725,4.551740587664912,4.695999424046494,44.0,1,0.30602129637025804,15.403403127490849,4.713769393588437
7287,1.0,9.0,662.0,12.9,0.5848542482400931,7,2,20000.0,24.54,0.58750457,0.6089840015403731,0.6024142238273233,9.0,0,0.04155225058489404,14.356969835112043,0.5965644082283404
7292,2.0,238.0,519.0,9.16,2.7541465360262545,11,4,100000.0,27.439999999999998,2.6995935,2.6049903794990836,2.795183032430797,238.0,0,0.2757545458193194,10.18763546108524,2.8092867895443527
7293,1.0,153.0,657.0,4.89,0.6541230002293845,7,1,40000.0,12.239999999999998,0.5263671,0.6176426183470817,0.6082971922472309,153.0,0,0.09075152050453023,7.352162397851981,0.6672199166013001
7297,1.0,77.0,386.0,32.18,4.630100792305168,10,4,60000.0,50.86,4.6387672,4.330306904184797,4.353766576122347,77.0,1,0.15128418008811814,31.21748012105137,4.722710884530383
7298,0.0,0.0,141.0,0.0,,4,3,40000.0,7.91,1.9258057,1.7896535437672147,1.747788390777063,0.0,0,0.22320344838869827,24.510042505126265,5.470726007297751
7300,0.0,0.0,321.0,0.0,,5,4,,22.88,,,,0.0,0,0.138523986595012,24.510042505126265,3.395228799423285
7301,0.0,0.0,91.0,0.0,,4,5,40000.0,7.07,2.713467,2.486530547072681,2.2299178910430646,0.0,0,0.26899050235431304,24.510042505126265,6.59296864617948
7304,3.0,278.0,320.0,23.346666666666668,15.434045546165033,17,2,40000.0,77.29,15.440896,15.16882701230011,14.872142367474623,278.0,2,0.6727777129388454,23.39977462278465,15.74284685400149
7305,1.0,203.0,530.0,23.57,3.2486300825715135,7,2,40000.0,56.08,3.2067554,3.215040695952462,3.411296689695407,203.0,0,0.13988745604691064,23.68796800684299,3.313649583397874
7306,1.0,81.0,122.0,16.13,7.600167983874794,8,4,40000.0,22.03,7.5192018,7.6284223377946,7.195450874548804,81.0,1,0.4511670149385886,17.18163001268383,7.751784724601827
7307,1.0,40.0,304.0,9.57,1.9776933896532396,10,1,120000.0,13.75,1.9915718,1.9873404087466564,2.0224197800916004,40.0,0,0.1762564353613318,11.444858878048873,2.0172300290583856
7308,3.0,132.0,309.0,10.056666666666667,5.979406306776103,15,2,140000.0,69.48,5.951966,5.499054908706745,5.79164469363299,132.0,1,0.5691275525120552,10.716461398867738,6.0990334475275105
7310,0.0,0.0,563.0,0.0,,7,5,40000.0,9.35,0.27082556,0.16311403599244909,0.21851450778042913,0.0,0,0.09178638645621283,24.510042505126265,2.249688233433722
7312,1.0,81.0,250.0,13.46,3.6960134170585084,7,1,40000.0,17.32,3.7291918,3.8865191361546456,3.656861118438206,81.0,0,0.25391971609172725,14.846694200263808,3.76986837623168
7315,6.0,295.0,349.0,10.406666666666666,12.258654584637405,30,1,60000.0,86.9,12.985648,13.479278777321955,13.500464301188199,295.0,1,1.1646715816324347,10.736094473799266,12.504024131355033
7319,2.0,206.0,687.0,14.255,2.4095227216124244,13,4,120000.0,41.35,2.4267094,2.39518080429501,2.463976762075629,206.0,0,0.1644933412113453,14.941541768837759,2.457784128404997
7321,5.0,272.0,339.0,26.965999999999998,26.319870223974576,31,4,120000.0,151.59,26.326824,26.33106419209724,26.32643497747314,272.0,2,0.9981096586167717,26.897480350108836,26.846634929898457
7322,1.0,16.0,93.0,6.73,4.026796297379237,8,2,40000.0,11.510000000000002,4.0062714,4.026852930766873,3.8323334270383063,16.0,0,0.4583152793050117,8.961256740493493,4.107080885943194
7323,0.0,0.0,490.0,0.0,,4,2,20000.0,11.7,0.36266977,0.26393764602374364,0.2238131676557158,0.0,0,0.10218277445114182,24.510042505126265,2.504504145089216
7324,3.0,515.0,693.0,13.203333333333333,4.831334175299538,16,3,80000.0,52.25,4.839032,5.038060526865339,5.052750425514229,515.0,1,0.35920574724390925,13.719483140372017,4.9281171932375445
7328,4.0,340.0,351.0,14.315000000000001,11.825389790301552,19,0,60000.0,86.67,11.842559,11.88136260791383,12.04355211093242,340.0,1,0.8223337097780044,14.668081304871006,12.062057714759964
7331,3.0,580.0,618.0,12.520000000000001,5.318170522727721,19,4,60000.0,43.64,5.3484526,5.335062880333594,5.302514993448785,580.0,1,0.4151332840297412,13.067343885066535,5.424689380553628
7332,0.0,0.0,202.0,0.0,,4,3,80000.0,3.94,1.0995178,1.1922501769289546,0.9901173506792587,0.0,0,0.18487056047121253,24.510042505126265,4.531185295095934
7336,1.0,5.0,210.0,1.89,1.0510926326739585,5,1,60000.0,3.9699999999999998,1.0504526,1.0942824991656508,0.979066795395342,5.0,0,0.22672217949933196,4.728639013110384,1.0720873431179565
7337,8.0,324.0,363.0,8.52375,12.868824300284702,32,2,60000.0,71.72,12.876327,12.87047984593413,12.575252445007628,324.0,1,1.4907175392320244,8.805451850274329,13.126441514067023
