CustomerID,num_txns,purchase_span,num_days,avg_qty,total_spent,avg_spent,online_spent,offline_spent,avg_discount,num_coupons,category_diversity,common_month,base_clv,spent_bucket,discount_bucket,predicted_clv,segment
16839,10,287,26,2.0384615384615383,1525.44,58.67076923076923,51335.97,58500.0,21.2,13,10,8,270.0406668950607,Low,High,341.34732,Medium Value
16843,8,1,19,5.2105263157894735,1716.15,90.32368421052632,34257.02,47500.0,30.0,5,6,9,273.50517803206884,Med,Extreme,196.34804,Low Value
16858,2,34,13,1.0769230769230769,552.43,42.49461538461538,14581.78,47500.0,25.384615384615383,4,4,3,25.613931810081304,Low,Extreme,-121.97039,Low Value
16863,5,56,10,29.7,1165.85,116.585,24738.989999999998,19000.0,29.0,6,6,3,14.032952970608862,Low,Extreme,-48.600376,Low Value
16873,43,68,70,2.857142857142857,2919.35,41.705,53549.3,209000.0,19.714285714285715,8,6,5,2.435987328180472,Med,Mid,334.09412,Medium Value
16875,17,32,28,4.035714285714286,2884.51,103.0182142857143,45702.7,65000.0,12.222222222222221,7,5,7,22.042374328192825,Med,Low,434.22427,Medium Value
16891,37,1,69,5.391304347826087,7011.16,101.61101449275363,53033.63,48300.0,20.0,7,9,2,132.5134467734323,VIP,Mid,89.14189,Low Value
16893,31,1,45,2.1777777777777776,3705.44,82.34311111111111,38803.14,90000.0,30.0,5,7,3,81.37777849210285,High,Extreme,0.90348625,Low Value
16898,11,42,33,3.8484848484848486,2736.16,82.91393939393939,76207.78,84000.0,29.393939393939394,7,7,3,14.40344337681404,Med,Extreme,97.54572,Low Value
16904,44,183,76,3.0789473684210527,6240.42,82.1107894736842,127644.70999999999,174500.0,30.0,7,8,9,1196.8659922350505,VIP,Extreme,1002.48145,High Value
16918,10,1,31,3.4838709677419355,2531.16,81.65032258064515,73702.59,62000.0,20.0,5,5,11,336.7823904691076,Med,Mid,556.50745,Medium Value
16919,34,82,65,14.907692307692308,6842.06,105.26246153846155,71915.74,76500.0,23.28125,12,9,5,392.2180004714316,VIP,High,607.7584,Medium Value
16923,59,203,125,8.416,14536.81,116.29448,253665.02,373500.0,20.0,9,11,5,3005.0907967293138,VIP,Mid,2759.5063,High Value
16928,5,263,11,8.545454545454545,1456.03,132.36636363636364,24777.8,45000.0,10.0,5,6,1,387.583901433623,Low,Low,300.23193,Medium Value
16931,54,236,129,3.007751937984496,10893.07,84.4424031007752,196398.84,327000.0,19.37007874015748,24,16,10,1632.5678622195448,VIP,Mid,2297.911,High Value
16938,9,1,14,1.5,2093.58,149.54142857142855,41214.82,63000.0,30.0,3,3,12,201.3750484415606,Med,Extreme,627.40015,Medium Value
16955,12,208,16,1.25,1261.72,78.8575,14075.17,59000.0,16.875,7,4,8,93.28988944773832,Low,Mid,189.85274,Low Value
16983,10,236,23,1.826086956521739,1093.49,47.54304347826087,39282.05,76000.0,13.91304347826087,8,8,10,292.6520028861467,Low,Low,393.1063,Medium Value
16985,17,182,33,16.454545454545453,3897.39,118.10272727272726,64040.37,93000.0,25.757575757575758,6,7,6,1033.898533330323,High,Extreme,723.1844,Medium Value
16996,4,30,6,5.833333333333333,316.17,52.695,7428.42,16000.0,16.666666666666668,5,5,7,9.606985395571064,Low,Mid,22.166384,Low Value
16997,5,95,8,2.75,673.54,84.1925,21505.52,30000.0,30.0,5,5,9,177.63434261242,Low,Extreme,261.04974,Medium Value
17001,18,126,32,4.78125,1556.63,48.6446875,48684.36,86000.0,17.5,11,9,10,362.81694453668126,Med,Mid,502.5553,Medium Value
17007,8,15,13,14.23076923076923,1220.69,93.89923076923077,8713.08,20500.0,28.46153846153846,7,7,6,1.433632335933364,Low,Extreme,-15.772806,Low Value
17017,42,135,75,3.3733333333333335,6860.5,91.47333333333333,55504.409999999996,134500.0,23.066666666666666,14,9,6,197.25536241949678,VIP,High,669.4352,Medium Value
17019,46,169,90,1.8888888888888888,7769.96,86.33288888888889,127957.48000000001,232000.0,25.444444444444443,14,9,3,1201.2904753502485,VIP,Extreme,1229.0363,High Value
17025,5,1,5,2.0,1114.17,222.834,10661.01,25000.0,10.0,2,2,1,13.877585189323153,Low,Low,-40.00428,Low Value
17035,8,1,18,1.5,1640.08,91.11555555555555,48183.479999999996,63000.0,30.0,4,4,12,519.5761311491599,Med,Extreme,684.72156,Medium Value
17048,7,41,16,1.4375,1178.13,73.633125,30632.640000000003,40500.0,19.375,7,6,8,62.124725097706,Low,Mid,31.188135,Low Value
17059,69,1,117,1.3076923076923077,8664.0,74.05128205128206,215322.99000000002,351000.0,20.0,7,10,2,104.61746398869377,VIP,Mid,1041.8593,High Value
17062,34,280,71,3.7464788732394365,5638.45,79.41478873239437,131913.13,204000.0,20.142857142857142,13,7,2,1139.3253398234776,High,High,926.32367,High Value
17068,38,260,69,1.5072463768115942,6320.86,91.60666666666665,104194.57,183500.0,24.41176470588235,12,10,11,1098.7713176317186,VIP,High,1286.262,High Value
17069,14,180,30,1.7,2242.58,74.75266666666667,58885.79,73000.0,10.0,5,6,7,191.04090531642544,Med,Low,426.3368,Medium Value
17082,11,1,24,2.4166666666666665,374.63,15.609583333333333,72241.28,84000.0,10.0,4,5,10,157.32795675057858,Low,Low,323.33853,Medium Value
17085,39,60,86,6.4186046511627906,5169.92,60.115348837209304,156623.1,228000.0,16.470588235294116,16,12,5,368.2802902292351,High,Mid,571.9365,Medium Value
17091,20,218,53,2.0943396226415096,2727.92,51.47018867924528,71639.75,129000.0,28.867924528301888,10,10,9,806.3370167537997,Med,Extreme,728.3526,Medium Value
17094,8,23,15,6.466666666666667,1698.1299999999999,113.20866666666666,37031.009999999995,45500.0,10.0,9,10,10,192.780545319322,Med,Low,340.04544,Medium Value
17095,5,15,17,1.0588235294117647,648.09,38.12294117647059,32317.92,50500.0,20.0,5,6,8,7.202206977632809,Low,Mid,-15.645081,Low Value
17097,29,158,63,2.507936507936508,5761.46,91.45174603174603,123897.66,217500.0,17.3015873015873,12,8,4,978.4143960927701,High,Mid,716.3416,Medium Value
17126,28,1,63,5.2063492063492065,6308.679999999999,100.13777777777777,116011.74,189000.0,20.0,8,8,5,199.08959990715795,VIP,Mid,559.87225,Medium Value
17158,16,1,25,1.04,2036.53,81.4612,15534.56,12500.0,20.0,5,5,5,112.63351374855729,Med,Mid,-33.72274,Low Value
17180,32,1,55,3.672727272727273,5982.82,108.77854545454545,105859.6,220000.0,20.0,8,10,11,2541.918808006788,High,Mid,1726.1302,High Value
17188,27,196,37,5.1891891891891895,3283.7400000000002,88.74972972972974,59070.96,91500.0,17.56756756756757,12,7,11,749.6433654813558,High,Mid,1007.83386,High Value
17191,36,1,72,5.569444444444445,7138.1,99.14027777777778,142287.28,144000.0,30.0,7,9,3,70.30742409387105,VIP,Extreme,177.65283,Low Value
17194,13,1,28,5.035714285714286,1366.42,48.800714285714285,54783.84,28000.0,20.0,6,7,5,79.24719553691057,Low,Mid,8.266277,Low Value
17198,44,69,77,12.545454545454545,9041.380000000001,117.42051948051949,104976.66,255000.0,16.883116883116884,11,8,2,71.22792915646,VIP,Mid,791.51404,High Value
17211,25,142,75,5.133333333333334,4559.27,60.790266666666675,135731.96,231500.0,17.22222222222222,9,8,2,278.1227605518612,High,Mid,379.85754,Medium Value
17213,20,221,53,2.5283018867924527,3592.12,67.77584905660378,88949.58,152500.0,14.23076923076923,12,10,7,642.5751336776566,High,Low,610.0538,Medium Value
17214,15,191,27,1.7037037037037037,1797.67,66.58037037037037,56782.71,100500.0,30.0,7,8,6,816.1262655633016,Med,Extreme,403.53378,Medium Value
17218,59,147,119,1.9411764705882353,7237.5,60.819327731092436,212640.91999999998,297000.0,23.58974358974359,21,14,3,623.9381246278252,VIP,High,485.78076,Medium Value
17220,38,211,69,2.753623188405797,7493.31,108.59869565217392,115255.18000000001,207000.0,20.0,7,8,11,2232.978170994535,VIP,Mid,3066.4678,High Value
17223,27,274,49,18.46938775510204,7563.25,154.35204081632654,115777.29000000001,136000.0,30.0,7,8,3,713.6163819758017,VIP,Extreme,1172.4415,High Value
17228,25,313,48,1.4166666666666667,3906.47,81.38479166666666,68935.16,105000.0,22.5,7,5,1,727.7377391509883,High,High,625.36957,Medium Value
17230,39,190,60,1.6833333333333333,6145.36,102.42266666666666,143604.87,195000.0,22.833333333333332,9,6,6,1511.3645029788536,VIP,High,1090.6965,High Value
17231,36,133,85,5.423529411764706,6446.55,75.84176470588235,203170.69999999998,228000.0,23.647058823529413,13,10,5,1336.2903898331099,VIP,High,867.23926,High Value
17236,15,171,33,7.696969696969697,2370.66,71.83818181818181,38291.28,111000.0,12.727272727272727,9,7,10,569.3408325974304,Med,Low,502.9124,Medium Value
17238,51,239,86,3.255813953488372,9242.55,107.47151162790696,162459.15,258000.0,16.976744186046513,14,9,2,1824.6548292237871,VIP,Mid,1523.2634,High Value
17239,14,137,16,1.625,2683.25,167.703125,44783.06,47500.0,19.375,5,5,11,1715.895432108084,Med,Mid,1386.2633,High Value
17243,36,237,64,1.671875,5805.63,90.71296875,107263.79000000001,171000.0,20.78125,13,9,5,793.5642764617305,High,High,887.18274,High Value
17259,32,1,87,1.7471264367816093,5208.55,59.8683908045977,95901.5,217500.0,30.0,7,9,3,84.07737206199373,High,Extreme,274.97787,Medium Value
17284,49,1,131,2.4580152671755724,6161.88,47.03725190839695,288327.08,196500.0,20.0,8,10,8,815.6286485570099,VIP,Mid,604.1973,Medium Value
17287,9,59,22,5.7272727272727275,1810.09,82.27681818181817,29624.379999999997,57000.0,18.181818181818183,8,7,1,29.816188095060948,Med,Mid,-97.633896,Low Value
17288,5,85,12,4.416666666666667,1286.34,107.195,24445.89,39500.0,30.0,4,5,6,175.198408972133,Low,Extreme,141.82881,Low Value
17293,15,223,25,2.0,2222.37,88.89479999999999,76646.63,79000.0,24.4,8,6,5,836.2536047194376,Med,High,428.22952,Medium Value
17306,5,114,9,1.0,154.56,17.173333333333332,19979.92,24500.0,12.222222222222221,5,5,10,57.55996339972977,Low,Low,334.88654,Medium Value
17314,15,7,26,2.730769230769231,3310.2,127.3153846153846,33190.89,88500.0,28.076923076923077,8,5,12,2241.153106084263,High,Extreme,1135.4371,High Value
17315,51,183,85,4.211764705882353,7908.99,93.04694117647058,125134.9,211000.0,26.235294117647058,12,11,6,1647.0077381226797,VIP,Extreme,1629.0457,High Value
17324,7,142,17,37.1764705882353,1600.54,94.14941176470587,24358.18,42500.0,16.470588235294116,9,7,8,377.359487747863,Med,Mid,285.57568,Medium Value
17337,139,1,260,5.569230769230769,35574.46,136.82484615384615,916252.4199999999,1040000.0,30.0,9,10,12,26741.787484730907,VIP,Extreme,26447.994,High Value
17338,56,101,122,3.459016393442623,6577.44,53.91344262295082,182249.17,305000.0,20.0,9,10,8,454.41394791808324,VIP,Mid,1050.5461,High Value
17340,61,95,137,3.664233576642336,9917.45,72.39014598540146,256223.84,343000.0,10.0,8,10,4,693.4691960983552,VIP,Low,1008.99756,High Value
17341,65,1,161,4.770186335403727,10778.87,66.94950310559007,289990.43,402500.0,10.0,10,12,4,264.5876456268651,VIP,Low,1612.4471,High Value
17346,21,145,47,3.9361702127659575,3093.93,65.82829787234043,102654.06,217000.0,15.217391304347826,8,7,1,138.0878242095686,Med,Low,258.37823,Medium Value
17358,26,1,42,1.4047619047619047,4716.12,112.28857142857143,35496.93,84000.0,10.0,8,9,7,196.697956468833,High,Low,400.4722,Medium Value
17364,16,36,52,1.3076923076923077,1789.28,34.40923076923077,99562.1,131500.0,20.576923076923077,10,9,8,231.29160109995092,Med,High,208.62718,Low Value
17368,22,92,42,1.7380952380952381,2677.87,63.75880952380952,83953.41,122000.0,11.904761904761905,12,9,7,515.2372722279159,Med,Low,485.98572,Medium Value
17372,39,181,95,2.7263157894736842,8320.27,87.58178947368421,177115.12,192500.0,20.0,10,12,5,1414.6502451354124,VIP,Mid,1534.4648,High Value
17375,25,198,43,2.5348837209302326,4137.15,96.21279069767441,93212.05,129500.0,25.11627906976744,10,8,12,1742.8077245748323,High,Extreme,1374.376,High Value
17377,28,174,45,2.9555555555555557,3927.41,87.27577777777778,111804.29,144000.0,14.444444444444445,10,7,4,194.3396576391271,High,Low,467.47955,Medium Value
17381,14,334,19,1.4736842105263157,2740.3,144.2263157894737,27661.22,61000.0,23.157894736842106,5,3,12,520.6543561171977,Med,High,728.1226,Medium Value
17389,14,137,17,8.117647058823529,2522.31,148.37117647058824,30007.13,44000.0,21.25,7,6,11,754.0032853678842,Med,High,673.7426,Medium Value
17392,34,189,62,1.5806451612903225,7374.16,118.93806451612903,150845.35,223500.0,30.0,7,7,6,1557.307681259788,VIP,Extreme,1693.8351,High Value
17402,13,190,27,7.925925925925926,1941.49,71.90703703703704,47998.26,104500.0,21.11111111111111,8,8,2,414.2164852032133,Med,High,321.2345,Medium Value
17404,33,171,48,2.1041666666666665,4399.71,91.660625,87571.31,122500.0,25.208333333333332,11,8,6,1252.6582563062998,High,Extreme,658.19244,Medium Value
17406,47,153,116,4.939655172413793,6636.1,57.20775862068966,156343.61,376500.0,21.637931034482758,15,12,8,803.4449998773259,VIP,High,843.6992,High Value
17412,14,145,21,3.761904761904762,1956.6100000000001,93.17190476190477,36771.43,53500.0,22.38095238095238,10,7,6,224.0849127827435,Med,High,280.9562,Medium Value
17419,18,180,37,1.4594594594594594,2082.58,56.28594594594595,64652.08,83000.0,30.0,6,7,3,346.81041962416015,Med,Extreme,341.725,Medium Value
17428,20,166,50,1.78,2181.82,43.6364,109469.17,145500.0,19.6,10,9,5,246.2475255880142,Med,Mid,321.50363,Medium Value
17449,38,1,73,12.136986301369863,6762.36,92.63506849315068,196115.94,255500.0,30.0,7,8,6,121.96295599260391,VIP,Extreme,526.5638,Medium Value
17450,23,151,74,3.608108108108108,2537.56,34.29135135135135,161305.74,254500.0,20.405405405405407,10,9,8,445.81045373020487,Med,High,567.03534,Medium Value
17457,5,155,8,1.25,802.0,100.25,21140.0,26000.0,20.0,4,2,7,317.1710404021313,Low,Mid,271.62878,Medium Value
17460,6,284,8,1.5,472.97,59.12125,16922.199999999997,25000.0,10.0,4,4,10,48.429539327070735,Low,Low,360.3991,Medium Value
17491,7,178,13,1.6153846153846154,262.71,20.20846153846154,32202.41,34000.0,30.0,4,5,9,70.04623910583587,Low,Extreme,329.89597,Medium Value
17507,33,1,45,1.2666666666666666,5717.79,127.062,128457.27,202500.0,30.0,7,7,12,3443.122266692994,High,Extreme,3025.4575,High Value
17511,106,341,213,3.976525821596244,17777.3,83.46150234741783,438273.64,666500.0,23.802816901408452,19,12,12,3029.003631775924,VIP,High,3626.079,High Value
17517,8,1,11,1.0909090909090908,1011.91,91.99181818181818,26207.33,49500.0,30.0,4,4,12,1011.3575061707168,Low,Extreme,579.9762,Medium Value
17519,9,66,19,5.578947368421052,1544.75,81.30263157894737,34060.74,37000.0,29.473684210526315,5,5,3,7.985502456054327,Med,Extreme,-48.732758,Low Value
17526,6,40,7,2.7142857142857144,511.04,73.00571428571429,16753.21,17000.0,12.857142857142858,6,6,4,3.979929414920904,Low,Low,-133.07126,Low Value
17530,29,1,65,3.830769230769231,5284.6900000000005,81.30292307692308,138360.24,260000.0,10.0,7,9,4,135.01763405000597,High,Low,337.45258,Medium Value
17569,14,1,29,1.3793103448275863,1757.41,60.60034482758621,43931.939999999995,72500.0,20.0,6,7,8,142.04035500905007,Med,Mid,22.453596,Low Value
17576,25,152,44,7.090909090909091,6054.25,137.5965909090909,79535.18,113000.0,22.272727272727273,12,7,9,960.6586671850243,VIP,High,1203.5793,High Value
17580,26,163,44,2.0681818181818183,4630.33,105.23477272727273,71184.78,133500.0,20.681818181818183,8,7,11,2852.095422790902,High,High,1420.1625,High Value
17581,39,218,65,1.6153846153846154,5076.68,78.10276923076924,81811.38,118500.0,14.0,10,9,1,410.5696415652668,High,Low,474.86295,Medium Value
17591,42,224,99,1.3434343434343434,5723.61,57.81424242424242,107492.17,225000.0,26.224489795918366,14,10,3,1340.962187820507,High,Extreme,927.0096,High Value
17604,19,1,27,1.2962962962962963,3905.8599999999997,144.66148148148147,56454.14,81000.0,30.0,4,4,12,1501.971931913039,High,Extreme,1271.5045,High Value
17611,104,145,193,2.373056994818653,16896.51,87.54668393782383,300069.02999999997,608500.0,17.015706806282722,22,14,10,3548.879552609689,VIP,Mid,3431.9556,High Value
17621,12,144,15,1.6666666666666667,2412.56,160.83733333333333,60338.270000000004,41000.0,17.333333333333332,6,5,11,1125.3026022736153,Med,Mid,967.1665,High Value
17629,9,75,12,1.3333333333333333,1211.55,100.96249999999999,16887.11,9000.0,29.166666666666668,3,2,6,4.925821581304166,Low,Extreme,144.26581,Low Value
17655,5,71,11,1.4545454545454546,233.2,21.2,21329.69,34000.0,13.636363636363637,2,1,4,3.456745655702046,Low,Low,-41.47228,Low Value
17659,6,143,17,14.058823529411764,1501.54,88.32588235294118,17403.46,25900.0,15.882352941176471,6,5,1,12.289671450892381,Low,Mid,48.63523,Low Value
17673,38,1,44,1.6136363636363635,7793.31,177.12068181818182,95404.90000000001,154000.0,10.0,7,7,10,2237.291695371033,VIP,Low,1922.9017,High Value
17675,26,257,61,4.377049180327869,5087.36,83.39934426229507,135620.15,161000.0,21.666666666666668,11,9,7,1214.8045752778762,High,High,870.37915,High Value
17677,28,233,44,3.0,3120.59,70.9225,38068.49,156000.0,22.045454545454547,10,7,3,529.0831975279126,High,High,524.24347,Medium Value
17685,22,336,41,3.4878048780487805,3337.8199999999997,81.41024390243902,93731.87,109000.0,23.902439024390244,14,10,9,897.9366664611855,High,High,831.56696,High Value
17690,38,240,76,7.421052631578948,6768.68,89.06157894736843,138414.68,258000.0,23.333333333333332,11,8,9,1067.2402862570589,VIP,High,1164.9368,High Value
17691,6,108,19,2.1052631578947367,488.93,25.73315789473684,25120.04,57500.0,30.0,6,6,6,20.512095496973547,Low,Extreme,100.287506,Low Value
17696,4,100,8,1.125,969.96,121.245,22390.89,26000.0,11.428571428571429,6,6,4,26.956864246442084,Low,Low,-28.275799,Low Value
17722,49,216,80,1.825,5675.56,70.9445,189169.88999999998,183500.0,18.125,17,10,4,895.686884823815,High,Mid,657.4957,Medium Value
17730,6,41,18,15.88888888888889,1172.23,65.12388888888889,20148.929999999997,54500.0,28.88888888888889,7,7,9,10.415013708604686,Low,Extreme,159.65326,Low Value
17735,28,224,57,2.8596491228070176,6762.68,118.64350877192983,61247.07,114000.0,17.719298245614034,13,9,10,2056.3435299759312,VIP,Mid,1234.1588,High Value
17739,2,77,12,14.75,673.3800000000001,56.11500000000001,16901.1,27000.0,20.0,3,3,8,24.334835085734564,Low,Mid,97.464905,Low Value
17744,17,104,51,1.8235294117647058,2315.08,45.393725490196076,85666.74,162500.0,27.058823529411764,8,8,6,148.39573854679264,Med,Extreme,231.4942,Low Value
17757,56,288,123,4.373983739837398,7777.24,63.22959349593496,157777.82,285100.0,19.669421487603305,18,11,5,1033.358053326084,VIP,Mid,1438.5013,High Value
17787,41,235,79,1.4303797468354431,7011.13,88.74848101265823,153831.5,211700.0,26.075949367088608,12,9,9,1435.0277920061749,VIP,Extreme,1165.093,High Value
17790,15,62,24,1.9166666666666667,1910.54,79.60583333333334,46259.74,71500.0,17.391304347826086,11,8,4,116.92469911253613,Med,Mid,32.94684,Low Value
17796,46,280,78,1.3846153846153846,9722.67,124.64961538461539,209990.05,222000.0,20.0,7,7,8,2069.9641677221443,VIP,Mid,2207.3298,High Value
17799,60,151,119,3.8487394957983194,9188.15,77.21134453781512,214229.66,347000.0,12.711864406779661,11,8,10,1652.9823382739621,VIP,Low,1750.8788,High Value
17809,3,33,15,11.866666666666667,797.12,53.141333333333336,34518.08,14300.0,19.333333333333332,6,6,2,21.89310858629852,Low,Mid,-127.49429,Low Value
17811,76,119,121,3.5371900826446283,13236.99,109.39661157024793,199403.17,424000.0,24.545454545454547,20,11,8,3791.551072881776,VIP,High,3225.2805,High Value
17812,11,1,33,1.2727272727272727,1202.22,36.43090909090909,42975.21,66000.0,30.0,6,9,3,13.354189206777155,Low,Extreme,-155.94733,Low Value
17819,4,91,14,1.1428571428571428,751.11,53.65071428571429,21724.14,42000.0,20.0,2,2,2,2.843334641339962,Low,Mid,-85.8027,Low Value
17827,51,3,112,3.5982142857142856,7230.68,64.55964285714286,93890.61,392000.0,10.0,10,13,4,74.83453765138523,VIP,Low,67.21215,Low Value
17838,16,83,43,2.2325581395348837,3186.93,74.1146511627907,38986.06,79000.0,10.0,5,6,1,23.053223533677517,High,Low,-14.23547,Low Value
17841,263,337,572,4.590909090909091,46205.77,80.77931818181817,1143026.64,1528000.0,19.594356261022927,30,16,7,8015.007462933576,VIP,Mid,8252.497,High Value
17848,5,176,13,2.3846153846153846,166.87,12.836153846153847,32404.100000000002,44500.0,26.153846153846153,6,4,6,73.37236453996037,Low,Extreme,135.47269,Low Value
17850,177,25,297,3.814814814814815,34551.4,116.33468013468014,390789.28,793000.0,10.0,11,15,1,0.8198853061497858,VIP,Low,7558.687,High Value
17857,4,69,5,1.4,542.98,108.596,7544.59,15500.0,14.0,4,3,4,31.893262398630153,Low,Low,-5.110532,Low Value
17858,28,230,35,25.514285714285716,4540.94,129.74114285714285,68332.83,122500.0,20.0,11,6,2,669.6830289545733,High,Mid,732.6266,Medium Value
17863,23,291,48,1.1041666666666667,3988.27,83.08895833333334,97067.82,181500.0,25.74468085106383,11,9,12,1942.2867486615835,High,Extreme,1532.9314,High Value
17865,23,58,42,5.071428571428571,4813.5,114.60714285714286,50178.72,117000.0,21.428571428571427,9,6,5,76.305090384998,High,High,489.21136,Medium Value
17884,54,306,93,2.5913978494623655,8848.42,95.14430107526881,178758.05,193100.0,26.989247311827956,14,11,3,1517.5200950787596,VIP,Extreme,1730.3759,High Value
17888,7,126,18,3.7222222222222223,829.28,46.07111111111111,20725.469999999998,34500.0,13.333333333333334,7,7,10,348.6379915738842,Low,Low,357.00214,Medium Value
17890,40,137,94,4.585106382978723,7289.2699999999995,77.54542553191489,180920.13999999998,250000.0,16.73913043478261,13,11,5,1872.6345441664746,VIP,Mid,890.80255,High Value
17894,56,237,115,2.4695652173913043,10151.41,88.2731304347826,243424.57,251500.0,18.695652173913043,18,11,5,2500.1200291290484,VIP,Mid,2088.9417,High Value
17897,33,79,73,2.8493150684931505,5442.5,74.55479452054794,197362.5,236000.0,19.859154929577464,10,9,3,75.71469420393392,High,Mid,482.0892,Medium Value
17905,10,186,28,1.5,1565.69,55.917500000000004,85941.79,127500.0,10.0,5,6,1,24.210294479035113,Med,Low,215.11227,Low Value
17912,19,232,40,3.825,1667.52,41.688,67184.82,94500.0,22.564102564102566,12,9,6,419.1661435977282,Med,High,361.80862,Medium Value
17917,17,1,29,1.6206896551724137,2731.53,94.19068965517242,64328.01,87000.0,20.0,5,6,5,111.37146355401924,Med,Mid,205.98256,Low Value
17920,64,321,105,8.942857142857143,11344.22,108.04019047619047,298619.03,417500.0,13.653846153846153,15,12,1,1868.4007760705945,VIP,Low,1985.6704,High Value
17924,4,185,5,1.0,206.67000000000002,41.334,7365.93,12400.0,10.0,4,4,1,5.992812795075012,Low,Low,55.28687,Low Value
17937,11,8,18,1.5,964.79,53.599444444444444,39136.17,51500.0,20.0,3,4,5,14.51216545865241,Low,Mid,-37.486298,Low Value
17949,2,172,2,1.5,54.370000000000005,27.185000000000002,3844.17,3200.0,15.0,2,1,2,9.589399859456243,Low,Low,22.35782,Low Value
17951,8,182,10,6.0,852.55,85.255,23488.05,36500.0,18.0,4,5,1,33.33863752658544,Low,Mid,109.68396,Low Value
17954,39,209,84,2.0833333333333335,6661.22,79.3002380952381,164143.81,216500.0,28.214285714285715,14,11,9,1013.9843380593096,VIP,Extreme,1100.3105,High Value
17961,29,316,81,4.91358024691358,9796.22,120.94098765432098,103711.04000000001,153800.0,11.012658227848101,10,9,7,1522.2067077576137,VIP,Low,1728.6501,High Value
17965,45,262,92,2.4347826086956523,4679.24,50.861304347826085,152788.72,266000.0,19.0,18,12,8,1219.7778789137674,High,Mid,811.9663,High Value
17975,35,258,89,15.696629213483146,12532.34,140.81280898876403,196854.35,220000.0,21.046511627906977,21,15,12,3967.88115776474,VIP,High,6601.514,High Value
17988,11,1,13,4.076923076923077,1888.99,145.30692307692308,27952.91,39000.0,30.0,5,6,9,178.84317587133253,Med,Extreme,281.21896,Medium Value
17990,8,58,12,2.9166666666666665,1022.53,85.21083333333333,9393.939999999999,30000.0,15.833333333333334,7,6,5,97.17633437920537,Low,Mid,28.624859,Low Value
18004,18,1,40,9.65,2997.23,74.93075,77001.96,120000.0,20.0,5,5,5,140.11491749562745,Med,Mid,206.31427,Low Value
18016,23,203,40,2.775,2903.0,72.575,24099.83,109500.0,20.0,7,10,11,1092.0529247685372,Med,Mid,835.29626,High Value
18037,7,145,8,5.375,461.41,57.67625,17504.56,24000.0,17.5,5,3,5,6.413516893941507,Low,Mid,133.43394,Low Value
18041,95,328,163,4.392638036809816,14193.67,87.0777300613497,372081.91,477500.0,12.98136645962733,15,13,1,1263.6954413037718,VIP,Low,1557.7681,High Value
18055,50,297,96,2.5208333333333335,8623.28,89.82583333333334,189391.73,267000.0,28.020833333333332,14,11,6,1737.4251262176979,VIP,Extreme,1654.9025,High Value
18061,6,180,11,1.1818181818181819,1207.47,109.77,16773.56,30000.0,10.0,3,3,4,354.5371279814328,Low,Low,181.62915,Low Value
18065,17,53,22,1.2727272727272727,1680.45,76.38409090909092,54139.72,77000.0,10.909090909090908,5,5,4,16.948880715835664,Med,Low,4.545507,Low Value
18075,19,177,36,3.388888888888889,2867.8,79.66111111111111,49532.61,81500.0,15.833333333333334,11,7,10,795.6358000244645,Med,Mid,868.2151,High Value
18077,32,206,63,8.587301587301587,5204.4800000000005,82.61079365079365,81716.74,131000.0,21.428571428571427,14,11,10,1146.941446936347,High,High,1071.196,High Value
18085,15,236,29,3.2413793103448274,2201.19,75.90310344827586,57631.100000000006,100500.0,16.896551724137932,8,7,8,532.7943922855306,Med,Mid,470.03058,Medium Value
18092,12,140,21,1.6666666666666667,1537.65,73.22142857142858,32336.88,55500.0,10.952380952380953,6,5,4,131.84447833708484,Low,Low,70.716446,Low Value
18095,12,103,21,4.428571428571429,1208.56,57.55047619047619,49930.89,71000.0,20.0,6,6,8,272.9807107001768,Low,Mid,226.68777,Low Value
18097,11,6,16,1.4375,1426.12,89.1325,19151.28,35500.0,10.0,5,5,7,61.58438726556116,Low,Low,36.576675,Low Value
18102,14,22,18,2.2222222222222223,2169.78,120.54333333333335,33865.52,38000.0,28.88888888888889,5,5,3,4.662991038979103,Med,Extreme,-112.25589,Low Value
18109,33,217,72,1.5833333333333333,3366.29,46.75402777777778,126831.7,186500.0,19.444444444444443,18,9,7,389.9632956096295,High,Mid,580.98566,Medium Value
18116,77,80,155,2.412903225806452,10616.44,68.49316129032259,273508.15,416000.0,13.660130718954248,18,14,7,433.2214324815202,VIP,Low,1576.4006,High Value
18118,120,213,250,4.92,18954.3,75.8172,585627.72,766500.0,22.701612903225808,24,15,2,2616.7693644813185,VIP,High,2616.9446,High Value
18119,12,1,30,5.033333333333333,1692.28,56.40933333333333,61921.299999999996,60000.0,30.0,5,6,3,33.790183307205815,Med,Extreme,-102.5153,Low Value
18125,45,1,83,1.9879518072289157,10860.11,130.84469879518073,253721.7,332000.0,20.0,9,11,11,3833.12715054022,VIP,Mid,3991.2444,High Value
18144,5,284,10,1.7,558.48,55.848,11953.09,24500.0,14.0,5,5,5,11.024468090932304,Low,Low,236.77563,Low Value
18168,29,126,44,2.7954545454545454,3775.6,85.80909090909091,70093.29,64200.0,15.909090909090908,11,8,1,68.733576228531,High,Mid,167.00005,Low Value
18176,13,22,33,7.03030303030303,2609.43,79.07363636363635,33357.9,112500.0,28.181818181818183,7,7,6,2.309004133876148,Med,Extreme,-18.85398,Low Value
