Customer ID,frequency,recency,T,monetary_value,CLV_BGNBD,Units Sold,Revenue,CLV_Linear,CLV_DecisionTree,CLV_XGBoost,CLV_LightGBM,CLV_CatBoost
7517,2.0,113.0,327.0,11.18,4.400285828308317,13,30.580000000000002,4.864364844713396,2.8640729354530023,4.3495255,4.5763259247253965,4.2655982495969695
7519,1.0,167.0,237.0,17.03,5.510138352815861,10,29.0,6.326103861777362,5.510138352815861,5.485336,5.5276176236766865,5.503464380378603
7521,3.0,313.0,544.0,8.413333333333334,3.5965288545393044,16,30.020000000000003,3.0196689028420205,3.5965288545393044,3.4986312,3.5293395628949455,3.4127042251018698
7522,3.0,357.0,647.0,14.626666666666665,4.993389308435903,16,46.36,3.921107446228695,4.993389308435903,4.9813657,4.920024819355465,4.8431652920768276
7523,2.0,313.0,345.0,23.79,10.672694636635569,16,66.37,10.223635124821222,10.672694636635569,10.685186,10.955787644417049,10.986382573895257
7525,0.0,0.0,688.0,0.0,,3,2.93,-6.2479812999738575,0.2280781283679771,0.20351788,0.11695245408012277,0.2668075868274675
7526,3.0,389.0,635.0,6.136666666666667,2.4687876086541403,15,22.33,1.11283244846797,2.4687876086541403,2.4689808,2.250782535254016,2.4385406702550148
7529,1.0,22.0,509.0,2.92,0.4105308468223392,6,13.91,-1.5129489074833025,0.4105308468223392,0.419376,0.4080749480601919,0.31450156881621716
7530,1.0,38.0,224.0,20.61,5.111178132817146,5,29.39,6.346176938416156,5.111178132817146,5.0486107,5.134172845596107,5.115500765228135
7534,2.0,291.0,374.0,6.74,3.2629589068407654,13,30.38,4.38348509376254,3.2629589068407654,3.2067642,3.230929803340609,3.519816815747971
7535,0.0,0.0,150.0,0.0,,5,11.0,2.1694094769967034,1.0625347642413732,1.7229179,1.7797332571008189,1.6421108979763455
7536,0.0,0.0,652.0,0.0,,6,22.18,-4.129412471084005,0.31599932901172306,-0.013103662,0.10174381717657217,0.1725824323449361
7541,2.0,115.0,164.0,28.755,19.582207448672385,16,71.82,13.03127769719482,19.582207448672385,19.59523,19.293806745747794,19.173008399982656
7546,1.0,45.0,516.0,4.52,0.5819915427067095,6,14.84,-1.2086809167379444,0.5819915427067095,0.62887055,0.7177403841489939,0.5792642301244717
7547,0.0,0.0,662.0,0.0,,5,6.26,-5.568929619314511,0.2280781283679771,0.19480239,0.13605079031414963,0.259408209788754
7548,0.0,0.0,176.0,0.0,,4,2.54,1.0981634635512414,1.0625347642413732,1.4016656,1.372671037245377,1.095803224739961
7550,2.0,52.0,277.0,13.695,5.092954135803023,16,36.69,6.196774103504826,5.092954135803023,4.9563723,4.678556357922959,5.139348729514945
7552,0.0,0.0,322.0,0.0,,4,15.57,0.044788986875612835,0.6878891425254019,0.61811244,0.6504077273862259,0.5451022219720301
7555,1.0,2.0,165.0,19.07,5.494103792535789,9,34.94,7.333348892732717,5.494103792535789,5.503603,5.410188888515428,5.740736828876621
7556,2.0,366.0,695.0,14.75,3.4132964992840797,16,67.57000000000001,4.27642222088378,4.019249601079896,3.6551065,3.848473045091596,3.557428321428509
7558,1.0,351.0,590.0,16.33,2.5605743847803186,8,22.209999999999997,1.4301466596333425,2.5605743847803186,2.632488,2.6418209823677308,2.6230618636749568
7559,1.0,84.0,170.0,11.55,4.652900525475938,4,20.61,5.350184148295378,4.37789138554562,4.627007,4.5412098668152,4.6622927106297
7560,3.0,190.0,238.0,11.766666666666666,9.778127828169252,16,38.32,7.977171420293957,9.778127828169252,9.752255,9.634962248299676,9.497906890250698
7562,0.0,0.0,346.0,0.0,,4,5.1,-1.1397159751557684,0.6878891425254019,0.5747765,0.5295053122807964,0.6264998110086726
7563,0.0,0.0,261.0,0.0,,5,22.88,1.5268213392608545,0.809695980654187,0.9133553,0.7445226224628197,0.5791007657875111
7565,1.0,193.0,430.0,25.6,4.446463099845925,7,28.71,4.787692831540123,4.303231141579763,4.612269,4.455071120561076,4.503252499871966
7566,0.0,0.0,24.0,0.0,,6,5.62,3.567984393469178,4.276645059846402,4.687607,3.2918311474610826,4.020613143760862
7567,0.0,0.0,202.0,0.0,,6,9.68,1.335417206772144,1.0625347642413732,1.099106,1.1455761671130351,1.0312800720370294
7569,5.0,521.0,717.0,13.968,7.492853472145468,23,74.88,7.4386064256016695,7.492853472145468,7.492839,7.330215005561643,7.190136757578548
7570,2.0,249.0,730.0,10.16,1.8387374927860796,11,26.39,-0.8100293112265424,1.8387374927860796,1.8264651,1.772009697902457,2.006434014056995
7571,4.0,92.0,448.0,7.6925,1.6266462940821445,20,42.61,5.069850423879206,1.6266462940821445,1.6184057,1.7261656110196997,1.802091456557731
7573,5.0,335.0,674.0,10.094,4.165184080347443,23,57.71,5.272603325911952,4.165184080347443,4.1757855,4.0938177394771005,4.011151852944552
7576,1.0,442.0,723.0,14.87,2.0133676895092387,9,20.54,-0.3754096058888483,2.0133676895092387,1.9648385,1.88365287623469,1.806097587322741
7580,5.0,479.0,660.0,15.258,8.74246475022554,20,93.22,9.655023045923707,8.74246475022554,8.708224,8.904731422333358,8.742912207518799
7584,2.0,237.0,390.0,13.629999999999999,5.409524994647672,12,53.1,6.665234980134773,5.409524994647672,5.481955,5.276818707132394,5.425334116196726
7586,0.0,0.0,259.0,0.0,,2,8.9,0.3769722255059773,0.809695980654187,0.8287111,0.7892462129355844,0.5267942953006921
7587,1.0,100.0,303.0,4.87,1.5680111101502474,8,15.239999999999998,2.228059874016786,1.5680111101502474,1.5069094,1.5508014140697395,1.5764083937057105
7588,1.0,107.0,354.0,3.47,1.1136934633663875,7,7.210000000000001,0.669434357752964,1.1136934633663875,1.1131773,1.010668753561639,1.1244382311431496
7589,1.0,601.0,667.0,14.87,2.4371457250801827,10,17.91,0.9788011304672581,2.4371457250801827,2.4275873,2.4489081356960183,2.338757023931049
7590,0.0,0.0,310.0,0.0,,4,10.73,-0.17087104443118672,0.6878891425254019,0.70308244,0.7007294005314063,0.565535583640628
7591,2.0,282.0,459.0,9.2,3.400807253079221,13,31.34,3.5399288329639087,3.400807253079221,3.517071,3.534228313494289,3.2508339720518213
7593,3.0,210.0,311.0,12.28,8.238317786506146,15,53.08,8.257266247680636,8.238317786506146,8.232979,8.282172251101544,8.506585270158059
7594,1.0,151.0,277.0,6.41,2.259961238832249,8,14.26,2.9755733310267,2.259961238832249,2.3869536,2.317407550234665,2.1436143083141683
7595,1.0,94.0,375.0,23.17,3.812533964606386,11,29.470000000000002,4.915525198049426,3.812533964606386,3.8220205,3.7023886311281426,3.866497890365859
7596,1.0,355.0,537.0,5.5,1.3028347828664257,5,21.25,0.5659506620444379,1.3028347828664257,1.3244884,1.2977183280121498,1.3027709215408034
7598,3.0,295.0,328.0,5.156666666666667,3.936239528847187,12,24.27,5.048143197727644,3.936239528847187,3.9642818,3.9861611826406205,3.9627638525011806
7599,1.0,289.0,331.0,23.76,6.123542136148214,8,32.94,6.759781594133141,6.123542136148214,6.093683,5.936812052941223,6.043914829504532
7601,1.0,436.0,643.0,9.24,1.6011141466735381,8,16.759999999999998,-0.36093215096017417,1.6011141466735381,1.6110718,1.5786938175256238,1.586477105299637
7602,0.0,0.0,101.0,0.0,,6,24.82,4.001018872656839,2.32659064545856,2.448441,2.204232450379268,2.2461509670744
7605,0.0,0.0,547.0,0.0,,3,3.06,-4.211166498857838,0.2280781283679771,0.2633084,0.20118353765688812,0.25569655306096006
7606,0.0,0.0,268.0,0.0,,6,16.2,0.9097318456908505,0.809695980654187,0.67736644,0.7056822021358599,0.4961188281186075
7607,3.0,473.0,591.0,8.479999999999999,3.7708199752579388,19,40.26,3.97796728194587,3.7708199752579388,3.7985728,3.7798516719001407,3.7868529476081334
7609,1.0,204.0,595.0,3.34,0.7047847264320426,5,11.19,-2.0793093746687212,0.7047847264320426,0.68808675,0.7019589770845455,0.6746003737936199
7610,0.0,0.0,116.0,0.0,,3,7.97,2.376708414185593,1.0625347642413732,2.1720252,2.231025655615564,1.9387729350693883
7611,2.0,113.0,663.0,12.915000000000001,1.5076584640891633,13,35.52,0.6735668121786968,1.5076584640891633,1.5183738,1.3801940202393213,1.3825216812942687
7612,0.0,0.0,638.0,0.0,,4,8.57,-5.057953132314968,0.2280781283679771,0.18357104,0.13113869850109888,0.2208815838293372
7613,0.0,0.0,171.0,0.0,,2,4.86,1.3177027043677834,1.0625347642413732,1.3791592,1.573519506036424,1.346870423555524
7614,3.0,189.0,238.0,24.74666666666667,19.57185068013196,20,111.01,15.688011098095863,19.57185068013196,19.574678,19.423941154451885,19.61559923236625
7615,0.0,0.0,102.0,0.0,,5,26.91,4.135064568604664,2.32659064545856,2.652442,2.7440591861780983,2.252026358441249
7617,4.0,647.0,731.0,11.6175,5.43896094027318,20,57.41,5.32370468997069,5.43896094027318,5.4548845,5.4043354220285655,5.305089736222076
7618,1.0,410.0,485.0,13.67,2.889127607434212,6,30.83,3.496165560273675,3.683753958498796,3.005469,2.93363592215799,3.0209081415934236
7619,2.0,100.0,696.0,15.31,1.4278328136756528,10,35.1,0.3814238522206046,1.4278328136756528,1.5263048,1.390093523864966,1.7800007827982647
7620,0.0,0.0,228.0,0.0,,5,8.75,0.8680005945959968,1.0625347642413732,0.8697021,1.041423089374814,0.810572066407202
7621,2.0,274.0,304.0,21.64,10.655017194676123,11,57.23,9.502480117759761,10.655017194676123,10.631139,10.242166096464267,10.377919333175736
7622,3.0,438.0,718.0,3.893333333333333,1.5350255767800376,18,22.72,-0.07558324595810717,1.5350255767800376,1.5583874,1.436125095089923,1.5224353252357874
7624,0.0,0.0,427.0,0.0,,4,4.52,-2.3503225290679044,0.562158674561362,0.38459015,0.3500355951214686,0.39137908917077624
7626,0.0,0.0,323.0,0.0,,5,8.35,-0.5293736465992769,0.7496644682170794,0.64208686,0.6427671724315458,0.5655408870498295
7627,2.0,188.0,314.0,13.129999999999999,6.13306157167049,12,33.21,5.864387196631414,6.13306157167049,6.149378,6.078148261387538,6.092171124134881
7628,0.0,0.0,343.0,0.0,,5,16.69,-0.1480217082308921,0.7496644682170794,0.8104166,0.6205030133651711,0.6091854461952009
7630,3.0,131.0,289.0,18.996666666666666,11.604469397043946,16,59.010000000000005,9.636410794569318,11.604469397043946,11.579517,11.848060165958621,11.453590832536982
7632,2.0,353.0,535.0,13.235,4.198673086103058,11,66.22,6.099888900361893,5.306039484064916,3.7069967,4.640571709765505,4.352369405111063
7633,10.0,260.0,342.0,16.627,29.696845731929173,45,192.57,25.415727123814747,29.696845731929173,29.686434,30.022112272611206,30.181003174234394
7634,0.0,0.0,88.0,0.0,,4,11.25,3.0613142433670664,2.820447678323929,2.6295438,2.4118315062577813,2.210230292647636
7636,0.0,0.0,399.0,0.0,,2,3.8,-2.0440144572534535,0.562158674561362,0.44585955,0.34582933030119656,0.4642855761664135
7638,0.0,0.0,318.0,0.0,,4,16.33,0.16321950043459132,0.6878891425254019,0.6480775,0.6712559987295185,0.5018452577254608
7639,1.0,15.0,492.0,12.19,1.0076437744585829,6,20.299999999999997,0.5036564839964317,1.0076437744585829,1.0091506,0.9830828300609249,0.8344544416509638
7641,2.0,388.0,415.0,14.36,5.921475973667575,10,33.49,5.500681272904802,5.921475973667575,5.86827,6.001408729033537,5.736735602022608
7642,0.0,0.0,432.0,0.0,,2,6.81,-2.2769045946755524,0.562158674561362,0.39355463,0.34396453518248676,0.4024845793713112
7643,0.0,0.0,119.0,0.0,,4,10.03,2.5179642578304944,1.0625347642413732,2.162199,2.1335467790624563,1.9387729350693883
7646,2.0,491.0,510.0,4.735,2.0503418392596275,12,19.19,2.1651248928250224,2.0503418392596275,2.0381696,2.0297327887015966,2.0121666011790165
7652,1.0,12.0,260.0,3.82,1.1630762945009259,9,14.49,2.2484926712446742,1.1630762945009259,1.1487682,1.1260600477675962,0.9836425100825332
7654,2.0,202.0,498.0,15.285,4.226068989904043,18,56.44,5.5636314680858945,4.226068989904043,4.17341,4.098528655248306,4.314708408713785
7655,3.0,620.0,627.0,22.64,9.21089619974462,14,71.38,8.519700544528241,9.21089619974462,9.179897,8.915781662738143,8.680329088476958
7656,1.0,113.0,271.0,7.02,2.284154234243759,4,17.06,3.117544029612352,2.284154234243759,2.2569265,2.2855729233399464,2.11023822663344
7657,1.0,40.0,664.0,1.91,0.2450975408495481,7,12.64,-3.8801247325498265,0.2450975408495481,0.24226607,0.2038261500211997,0.31994175130932856
7658,0.0,0.0,129.0,0.0,,4,3.62,1.8602318517916658,1.0625347642413732,1.758725,2.116589912152875,1.8593429445554133
7659,0.0,0.0,605.0,0.0,,2,5.52,-4.866629552836437,0.2280781283679771,0.22238436,0.13517018553666052,0.2931568298951106
7660,3.0,192.0,299.0,27.66333333333333,17.94661545158976,19,86.30000000000001,13.231326200140362,16.219370515461925,15.5206785,16.078363894663624,16.254893138716447
7662,0.0,0.0,352.0,0.0,,2,1.45,-1.556997177426541,0.6878891425254019,0.6343352,0.41313311155422927,0.6224181718835835
7663,5.0,329.0,335.0,15.27,15.806373946319464,24,94.11,13.776367730660827,15.806373946319464,15.776733,15.77894528589803,15.706972002848602
7664,1.0,92.0,399.0,7.92,1.4984074680900676,6,25.58,2.0271621336215855,1.3063418398998774,1.9593985,1.607143430950181,1.486539336468348
7666,0.0,0.0,455.0,0.0,,4,20.16,-1.4985573390398725,0.6071638539809521,0.17724982,0.33282584600799714,0.3025449315223714
7670,0.0,0.0,64.0,0.0,,3,8.96,3.2034175237479037,2.820447678323929,2.8761225,3.0906893590527775,2.8405736797263055
7672,2.0,120.0,376.0,11.195,3.764891261847498,14,45.07,5.376007921354805,3.764891261847498,3.7926347,3.5566283742808,3.9318948563168306
7674,0.0,0.0,337.0,0.0,,4,3.89,-1.1074016160234184,0.6878891425254019,0.7117338,0.642232301943242,0.5911466022619454
7675,0.0,0.0,211.0,0.0,,6,14.4,1.5845691422553714,1.0625347642413732,0.87316453,1.0091712237750723,0.999436982302961
7678,0.0,0.0,579.0,0.0,,3,8.57,-4.2292105063055825,0.2280781283679771,0.28061372,0.16413473791797872,0.28300635649647
7683,2.0,524.0,669.0,12.37,3.4467637775180915,7,35.87,2.3400715893522244,3.4467637775180915,3.4351778,3.3799964474402904,3.283243737062215
7684,0.0,0.0,150.0,0.0,,4,8.48,1.9481516292104069,1.0625347642413732,1.751023,1.7872037636271483,1.6421108979763455
7685,4.0,291.0,350.0,11.0475,9.096752905869517,21,51.269999999999996,8.58723917798001,9.096752905869517,9.101749,9.222237065822208,9.062979068069495
7689,2.0,276.0,443.0,8.105,3.1609827583629726,14,25.240000000000002,3.119254027001296,3.1609827583629726,3.2179542,3.4272501243986238,3.0713370248140435
7693,0.0,0.0,211.0,0.0,,4,8.21,1.0498351450281018,1.0625347642413732,1.0002098,1.038762869581522,0.999436982302961
7694,1.0,270.0,714.0,14.08,1.5880249399230304,9,33.48,-0.12027589254759974,1.7334074706945475,1.6381112,1.8334763009696933,1.5323777302450985
7695,0.0,0.0,357.0,0.0,,4,25.58,0.34448451981446837,0.6878891425254019,0.73678625,0.3499336480419241,0.6695384131140001
7696,4.0,644.0,652.0,8.6075,4.616705335779831,22,61.85,6.419796023304487,4.616705335779831,4.6073,4.489280034404786,4.655910725377809
7698,0.0,0.0,204.0,0.0,,2,2.62,0.6638159724352066,1.0625347642413732,1.1995792,1.0641091294534575,1.0312800720370294
7700,3.0,180.0,230.0,9.726666666666667,8.390051212393681,18,41.86,8.08332883143585,9.600153631284462,9.404987,8.296856427821274,8.572809302765087
7701,1.0,9.0,580.0,9.01,0.5725522056738719,5,13.93,-1.7623797099539695,0.5725522056738719,0.5893748,0.5518138640878815,0.6824203658121819
7702,10.0,673.0,719.0,14.297,15.428107550051198,46,146.58,17.929084579459687,15.102983752928102,15.055799,15.527717470409916,14.346772011813634
7703,0.0,0.0,227.0,0.0,,2,9.72,0.9026178411920687,1.0625347642413732,0.8898424,1.0488935959011434,0.7663361709738563
7704,5.0,527.0,682.0,22.25,12.53389571479972,23,133.38,13.81543125756551,12.53389571479972,12.5385475,12.63836223581868,12.459004308236864
7705,0.0,0.0,246.0,0.0,,4,8.84,0.5973500957749032,1.0625347642413732,0.998189,0.9387779986706868,0.7681886392314219
7708,2.0,518.0,640.0,7.84,2.4473840133375555,12,31.580000000000002,1.8491510615746494,2.4473840133375555,2.426725,2.5900814392833684,2.3909621967559156
7711,5.0,286.0,314.0,21.97,23.247491219437368,29,115.93,16.65755264506486,23.247491219437368,23.238937,23.301616357702887,22.983185509247136
7713,1.0,85.0,241.0,14.6,4.133258455014477,9,29.71,5.585346790470252,4.133258455014477,4.201752,4.08877916584814,4.175563961221259
7714,0.0,0.0,661.0,0.0,,5,13.44,-4.978795096519385,0.31599932901172306,0.18362533,0.11896305400304431,0.25191961677997377
7715,0.0,0.0,550.0,0.0,,3,3.59,-4.211780573748687,0.2280781283679771,0.2633084,0.20118353765688812,0.25569655306096006
7717,1.0,321.0,537.0,4.79,1.1614082124747527,7,31.33,1.1551495735088815,1.1614082124747527,1.1335664,1.1257893453592915,1.0759211985419928
7718,0.0,0.0,208.0,0.0,,5,19.45,2.0134629723189468,1.0625347642413732,0.95100445,1.0142046267440874,1.00030388134733
7720,3.0,302.0,622.0,19.733333333333334,6.352932532793119,14,71.62,6.7232850459082725,6.352932532793119,6.2911005,6.290255288936184,6.573868502960994
7721,2.0,342.0,641.0,13.129999999999999,3.3248914979013673,13,42.24,2.6259976406317653,2.7894197004160484,3.2095919,3.084083933527293,3.3682393747329087
7723,1.0,35.0,322.0,42.24,6.274416331372214,7,58.25,10.292260343257698,6.274416331372214,6.2623816,5.749092362704858,5.978899052005219
7724,1.0,275.0,511.0,9.3,1.801687653855657,7,22.32,1.2207102236745113,1.801687653855657,1.7802688,1.85198450988567,1.7811405712162864
7725,0.0,0.0,655.0,0.0,,3,11.81,-5.061634113269933,0.32077864027662517,0.20131405,0.12423169930561374,0.22257286887660133
7726,4.0,114.0,294.0,8.6625,6.198983038273471,18,65.92,9.351727913315294,6.198983038273471,6.1838984,6.193857030743204,6.112975412432111
7727,0.0,0.0,344.0,0.0,,5,15.1,-0.2898950951567638,0.7496644682170794,0.6480293,0.5036954519620683,0.6104104643649677
7728,0.0,0.0,130.0,0.0,,3,12.77,2.560417730071676,1.0625347642413732,1.7575881,2.0995021758417702,1.8593429445554133
7729,0.0,0.0,193.0,0.0,,4,7.78,1.2740416200691542,1.0625347642413732,1.1871692,1.1980756117117408,1.0667096011204116
7731,1.0,362.0,574.0,19.68,3.12435816136038,11,32.5,3.0611421724266634,3.12435816136038,3.1348226,3.044588217592438,3.218180791220034
7733,3.0,594.0,726.0,19.766666666666666,6.939368172333909,18,100.13,8.957276434476807,5.347125473632568,8.346334,8.128712214309939,7.809119852730406
7734,1.0,83.0,142.0,19.26,8.00757096133276,8,41.1,8.542729369590056,8.00757096133276,8.003473,8.327961752732952,8.234871847206897
7743,4.0,537.0,713.0,13.8075,6.262714681995185,16,86.92999999999999,7.665500734861954,7.9643511992307525,6.7409954,6.533780937877137,6.553848423087571
7745,2.0,49.0,150.0,16.055,10.847726176595563,13,38.93,8.459117380525143,10.847726176595563,10.852178,10.724800267058178,10.809089053091505
7746,3.0,279.0,304.0,7.076666666666667,5.418912224758922,13,33.45,6.341507417988927,5.418912224758922,5.4351296,5.36498304140866,5.360885211933539
7747,0.0,0.0,166.0,0.0,,5,15.73,2.3187623826362973,1.0625347642413732,1.3925487,1.5489612631989893,1.4169217139768397
7750,2.0,240.0,645.0,11.82,2.512925044909526,14,37.1,1.5174261424564985,2.512925044909526,2.5175717,2.4502381583984008,2.5012008950203795
7751,1.0,10.0,98.0,17.8,7.961166517222162,6,21.76,7.042017897251153,7.961166517222162,7.975293,7.958527847172085,7.557977311965389
7752,0.0,0.0,467.0,0.0,,4,11.52,-2.36385618278093,0.562158674561362,0.32387984,0.32697623170763346,0.2944224657136951
7753,2.0,185.0,506.0,7.904999999999999,2.246300542401967,10,30.73,2.125319381290818,2.246300542401967,2.2713501,2.2181504538245167,2.353581822360182
7757,0.0,0.0,68.0,0.0,,5,4.38,2.817020833882882,2.820447678323929,2.866162,2.3022290936189815,2.8405736797263055
7758,1.0,339.0,344.0,11.4,3.345838235246383,6,16.52,3.727594385385718,3.345838235246383,3.3469205,3.2339366845860624,3.2863400894291406
7764,1.0,27.0,157.0,9.97,3.8127857840719095,8,17.92,4.912038783263283,3.8127857840719095,3.8477423,3.956621659089963,3.7545861976443056
7767,0.0,0.0,117.0,0.0,,3,23.67,3.621317145180896,1.0625347642413732,2.1588397,2.150067607232987,2.0125240775057405
7768,3.0,25.0,658.0,10.433333333333332,0.2758019934489524,15,34.66,0.6734465842270803,0.2758019934489524,0.3021142,0.5189071285525602,0.3457012516193343
7769,1.0,218.0,442.0,28.8,4.976952627743824,9,56.260000000000005,7.425523389564278,4.976952627743824,4.966068,4.7569659663110215,5.267697197347775
7770,0.0,0.0,139.0,0.0,,5,4.08,1.7725830432763874,1.0625347642413732,1.7529572,1.7723805478866512,1.860645282645737
7775,1.0,48.0,697.0,19.79,1.0150670901229204,9,34.04,-0.06969087037432553,1.0150670901229204,1.025605,0.9184178869825778,1.0610033413015119
7776,0.0,0.0,273.0,0.0,,2,2.48,-0.33904832344747593,0.809695980654187,0.7810837,0.6772979684497417,0.5492632476685051
7779,0.0,0.0,136.0,0.0,,3,25.56,3.4998162571676783,1.0625347642413732,1.7745512,1.692455437724743,1.9303146004313687
7780,3.0,539.0,607.0,13.063333333333333,5.558500712444384,18,63.87,6.568808783888233,6.494850712804347,5.530857,5.839902023469871,5.956049994456255
7781,2.0,24.0,712.0,9.584999999999999,0.40016980422304593,15,37.86,-0.683776521985938,0.2758019934489524,0.52874714,0.41243032040536226,0.18166400356132595
7782,15.0,291.0,341.0,15.934666666666667,43.52128769487199,67,255.67,34.534105476459175,43.52128769487199,43.50771,37.60862876036693,42.77634335995713
7786,0.0,0.0,270.0,0.0,,3,5.83,-0.008118235335235813,0.809695980654187,0.7923244,0.7352738479423097,0.5008400404446363
7787,0.0,0.0,257.0,0.0,,3,9.69,0.4882447939923136,0.809695980654187,0.84939057,0.7892462129355844,0.5172404453941244
7788,0.0,0.0,267.0,0.0,,6,12.44,0.6225896553536634,0.809695980654187,0.6764953,0.7056822021358599,0.4961188281186075
7789,0.0,0.0,36.0,0.0,,5,4.13,3.256863334116362,4.276645059846402,4.7056756,3.3061713940759683,4.020613143760862
7791,0.0,0.0,539.0,0.0,,4,16.54,-2.996055652109983,0.6616955829386749,0.279522,0.1840958013457828,0.2654395003974459
7792,0.0,0.0,493.0,0.0,,3,3.16,-3.4270832134738116,0.4105308468223392,0.3942126,0.2981452036416381,0.22618741278547283
7793,6.0,230.0,297.0,15.408333333333333,19.58612305421773,30,107.84,15.811227024465115,19.58612305421773,19.642254,19.643831597971534,19.6660481957272
7794,1.0,43.0,53.0,17.8,11.50374907042493,8,45.730000000000004,9.803065276856385,11.50374907042493,11.489253,12.608524064443575,11.68424795150851
7797,0.0,0.0,30.0,0.0,,4,4.29,3.3367435910582737,4.276645059846402,4.722781,3.3136419006022977,4.020613143760862
7800,0.0,0.0,157.0,0.0,,5,7.17,1.7616815094539773,1.0625347642413732,1.7595342,1.764612140033963,1.574107238971636
7801,4.0,602.0,701.0,15.35,7.269778463251098,18,67.89,6.8675477069185895,6.926218840247008,6.8140554,7.2269904125825,7.224625552495725
7806,0.0,0.0,519.0,0.0,,5,10.58,-3.167376318545683,0.5819915427067095,0.29022813,0.2906746971153087,0.21822600329448694
7807,1.0,37.0,208.0,8.58,2.750427708742831,6,16.23,3.8580150321983355,2.750427708742831,2.7899778,2.709864842998912,2.6371042203133754
7808,1.0,84.0,167.0,12.69,5.074185307852709,8,22.049999999999997,5.74443881446995,5.074185307852709,5.151596,5.177401756839255,5.053417934334745
7810,4.0,283.0,379.0,19.7,14.482840926297557,24,93.31,12.76830019000472,14.482840926297557,14.491174,14.30629928688922,14.499272930083698
7811,0.0,0.0,560.0,0.0,,2,14.4,-3.5078236322144134,0.31599932901172306,0.25669217,0.16084070508202689,0.2808000612159196
7812,6.0,252.0,313.0,7.411666666666666,9.530910119664982,30,60.98,10.811167338199274,9.530910119664982,9.538468,9.68007386363842,9.99276981800624
7813,4.0,380.0,510.0,14.5275,8.623184601089482,20,70.09,8.677836765417275,4.980503465542851,7.477406,8.361243674958489,8.302424126162611
7814,0.0,0.0,108.0,0.0,,3,2.77,2.074693800330138,2.32659064545856,2.5558546,2.2575289066745703,2.16486338100599
7816,2.0,246.0,253.0,24.619999999999997,13.683063572349635,14,58.480000000000004,10.678190711429751,13.683063572349635,13.636763,13.256514617104834,13.284672767692534
7818,3.0,638.0,648.0,10.99,4.577837711125141,16,45.5,4.640500529078704,4.577837711125141,4.599533,4.6098291700303715,4.659939802203306
7821,1.0,15.0,380.0,15.48,1.8392893152297596,6,19.77,2.529491100324555,1.8392893152297596,1.8230989,1.9872323370437812,1.934959148872884
7822,4.0,483.0,638.0,13.0275,6.519233098560749,17,75.47,7.483115329659114,6.519233098560749,6.5027146,6.765363539773708,6.805601634786978
7823,4.0,672.0,721.0,10.9325,5.247736461685054,24,80.23,7.3950902313205145,7.1198103737244285,5.764137,5.7732818058684705,5.679314454616333
7828,2.0,185.0,481.0,13.895,3.911351372643789,10,40.78,4.12569400255558,3.911351372643789,3.7841942,4.23733267075121,4.089397464995831
7830,1.0,2.0,589.0,5.68,0.38393465969946783,7,10.48,-2.6269452828674096,0.2280781283679771,0.36860418,0.3775787303800799,0.5283905630891805
7831,4.0,478.0,599.0,11.1,6.0026553689219675,18,69.63,7.302422556339247,6.0026553689219675,6.065982,5.973277078721406,6.085374929064787
7832,2.0,436.0,631.0,3.475,1.2966154169496227,15,45.61,2.170276211396728,1.2966154169496227,1.3069091,1.4565373707760443,1.1914161181963312
7835,0.0,0.0,520.0,0.0,,5,15.83,-2.760751285195047,0.5819915427067095,0.3068241,0.27358696080420336,0.21822600329448694
7836,9.0,308.0,330.0,18.545555555555556,32.7571026279965,55,186.34,25.056811904717748,32.7571026279965,32.770184,34.326936452726876,33.147333183842676
7839,0.0,0.0,336.0,0.0,,5,9.74,-0.6047400814163475,0.7496644682170794,0.7050702,0.6347617954169126,0.5945219318572175
7841,2.0,299.0,742.0,17.04,3.1793016413062785,15,48.980000000000004,2.0980450148750167,3.1793016413062785,3.2126489,3.377787615334399,3.4374645366728527
7842,2.0,113.0,398.0,17.384999999999998,5.009392319526289,12,67.92,7.684247672755497,5.009392319526289,4.9506383,4.707500984702314,4.685264780227364
7843,1.0,438.0,558.0,7.4,1.6103239119086168,9,19.41,0.8451065946627914,1.6775471144918175,1.7089539,1.7483817238224653,1.6865156458991875
7845,0.0,0.0,711.0,0.0,,2,6.62,-6.30180622550126,0.2280781283679771,0.2522813,0.10162069032341293,0.23506340388867564
7848,0.0,0.0,255.0,0.0,,4,11.4,0.6732920038023908,0.809695980654187,0.82073873,0.7376171299023951,0.576230017057723
7849,4.0,438.0,538.0,12.84,7.5311435419842265,22,62.5,7.740212102438822,7.5311435419842265,7.633989,7.705054685199631,7.541501441645372
7851,1.0,152.0,420.0,19.11,3.278369009110852,11,31.02,4.09736549795049,3.278369009110852,3.3297448,3.3544181021900843,3.1934421174429604
7852,3.0,207.0,323.0,21.373333333333335,13.266445531451133,20,80.56,11.638209444730446,13.266445531451133,13.302773,13.304358463629136,13.38475249731393
7855,1.0,320.0,641.0,28.8,3.634401670820383,10,52.43,4.753072606334434,3.634401670820383,3.6284866,3.703839064664273,3.7829698707574084
7856,2.0,127.0,622.0,14.385000000000002,2.073285442336487,14,39.410000000000004,1.8641350186330201,2.073285442336487,2.0604615,1.8909276258584964,2.208816044511277
7857,2.0,459.0,668.0,31.485,7.839806782001124,17,89.03,9.171333685564498,7.839806782001124,7.8487,7.984574278362097,8.004323921568687
